,open,high,low,close,volume,value
2019-01-01 13:00:00+00:00,130.88858814,133.93107488,130.88858814,132.51,260.21637881,34450.76023476
2019-01-01 14:00:00+00:00,132.71087548,132.94,132.35000005,132.94,5.40840161,717.14167077
2019-01-01 15:00:00+00:00,132.87888811,133.26,132.79,133.14,32.17704356,4280.20471107
2019-01-01 16:00:00+00:00,133.98,134.07499998,133.2,133.2,42.96908,5750.95821198
2019-01-01 17:00:00+00:00,133.31000011,135.07,133.31000011,134.67,394.45468259,53194.70457621
2019-01-01 18:00:00+00:00,134.67,134.67,133.6,133.6,72.41426315,9718.66556926
2019-01-01 19:00:00+00:00,133.93,133.93,133.66000006,133.8,30.6052749,4097.19711344
2019-01-01 20:00:00+00:00,134.4291605,134.4291605,133.94,133.94,26.72393009,3580.14642079
2019-01-01 21:00:00+00:00,133.91,134.40999997,133.91,134.31,60.87386076,8156.84358578
2019-01-01 22:00:00+00:00,134.58,135.6138998,134.01500003,134.7,43.99496968,5932.70930247
2019-01-01 23:00:00+00:00,134.3,134.48850184,133.0791044,133.59707693,195.99185136,26211.81771282
2019-01-02 00:00:00+00:00,133.27832465,133.75362459,132.13059162,133.28206852,138.27360787,18378.0067278
2019-01-02 01:00:00+00:00,132.682,133.74,132.42148102,133.74,89.45362573,11877.58700393
2019-01-02 02:00:00+00:00,132.99747637,132.99747637,132.58356167,132.98423626,8.79916828,1169.91393929
2019-01-02 03:00:00+00:00,132.09505003,132.36191692,131.0,131.53514785,141.57641519,18637.5944151
2019-01-02 04:00:00+00:00,132.32572448,135.56,132.32572448,135.4,140.09881524,18878.49971349
2019-01-02 05:00:00+00:00,135.59711699,139.72798561,135.59711699,137.99999996,1892.54319495,261031.57517556
2019-01-02 06:00:00+00:00,138.21,138.8,137.05,137.29,101.69258023,14052.78945169
2019-01-02 07:00:00+00:00,137.39999997,138.28033827,136.42,138.02828196,1969.85073162,271713.91064665
2019-01-02 08:00:00+00:00,138.02828198,139.84,137.0,138.95,419.4132375,58223.92962591
2019-01-02 09:00:00+00:00,139.57999999,139.57999999,138.12,139.16,58.9946901,8198.43440899
2019-01-02 10:00:00+00:00,139.29999999,139.29999999,138.0,138.0,109.79725545,15233.110344
2019-01-02 11:00:00+00:00,138.0,138.77,138.0,138.46,243.20790103,33670.61734513
2019-01-02 12:00:00+00:00,138.97,139.15999999,138.41,138.505,349.90614898,48648.33846403
2019-01-02 13:00:00+00:00,138.6,139.72359345,138.28,139.5680014,120.35166317,16797.22494535
2019-01-02 14:00:00+00:00,139.1431042,139.1431042,138.37182986,138.37183233,7.67933931,1063.85314196
2019-01-02 15:00:00+00:00,138.81,139.35093748,138.61249998,138.87,136.9149285,19054.28114336
2019-01-02 16:00:00+00:00,139.84515879,143.93999999,139.84515879,143.24,1384.50904718,197642.50972453
2019-01-02 17:00:00+00:00,143.98789998,146.99999999,143.98789998,144.72,1306.46667987,189723.76082731
2019-01-02 18:00:00+00:00,144.45,145.39999999,143.64651839,144.31,411.09470083,59283.14734153
2019-01-02 19:00:00+00:00,144.8,149.0,144.4,148.79999999,477.54924128,70037.42240868
2019-01-02 20:00:00+00:00,148.65499999,148.78,147.08,148.14,444.56346481,65799.5706828
2019-01-02 21:00:00+00:00,147.9,148.06,146.5,147.73,674.62998844,99442.71994126
2019-01-02 22:00:00+00:00,148.19,152.197,148.17,152.11,799.98760942,120360.70633533
